production_id,title,author,translator,publisher,publish_date,price,isbn,original_title,categories,url
10012030392683010175005,三六六．日日賞讀之一: 古典詩詞經典名作 唐至清代 (修訂版),夏玉露/ 編注,,朵雲文化出版有限公司,2025-10-30,480,9786269950812,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012030392683010175005
10012012142683030910006,文學的外邊,張歷君,,香港文學館,2025-10-31,550,9789887624684,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012012142683030910006
10012202482683024110009,"半生煙火, 半生流浪 三毛傳: 以腳步丈量世界, 用文學記錄一場關於夢想與傷痛的旅程",沈念,,千華駐科技出版有限公司,2025-10-29,299,9786264072526,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012202482683024110009
10012022902683065563000,看得見的鬼,李昂,,九歌出版社有限公司,2026-01-01,380,9789864508723,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012022902683065563000
10012010042683019050006,走進台灣新文學史: 方法與視野,陳芳明,,聯經出版事業股份有限公司,2025-10-30,400,9789570878226,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012010042683019050006
10012022902683065561006,李昂靈異三部曲套書: 看得見的鬼+附身+彼岸的川婆 (3冊合售),李昂,,九歌出版社有限公司,2026-01-01,1060,9789864508761,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012022902683065561006
10012202482683065806008,"行至天竺, 法顯走向佛法本源的求真之路: 在烽火人間出走, 從佛門真境歸來……以堅定信念尋回佛門戒律、重建亂世佛法之光",若金之波,,崧燁文化事業有限公司,2025-12-31,299,9786264168656,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012202482683065806008
10012013192683041198004,黃雀記 (新藏版),蘇童,,麥田出版社,2025-12-04,520,9786267813201,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012013192683041198004
10012030392683051219003,隱隱微光,利格拉樂．阿𡠄,,蔚藍文化出版股份有限公司,2025-12-27,399,9786263952911,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012030392683051219003
10012171212683044813003,航向燈塔: 一段凝視生活與自我的旅程,王壽來,,文訊雜誌社,2025-12-03,380,9789869977142,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012171212683044813003
10012010632683053669004,我的臭豆腐阿母,余宜芳,,時報文化出版企業股份有限公司,2025-12-23,480,9786264440257,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012010632683053669004
10012010632683039755004,花開時節 (全新修訂版),楊双子,,春山出版有限公司,2025-12-02,460,9786267807088,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012010632683039755004
10012119292683013626009,"不讀宋詞, 日子怎過得淋漓盡致: 南宋篇 (第2版)",鞠菟,,任性出版有限公司,2025-10-29,420,9786267505991,"道盡人生的綺麗與唏噓, 你一定也能吟唱幾句, 這是現代歌詞的靈感泉源。",中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012119292683013626009
10012107272683058708005,2025後生文學獎,Yama/ 王勻采/ 王怡方/ 艾葉/ 吳允妡/ 李山尹/ 李依潔/ 李寬宏/ 辛承聖/ 林秉佾/ 林燰/ 邱奕齊/ 邱建翃/ 張攸旋/ 張耘碩/ 張琇雯/ 張鈺昀/ 陳凱琳/ 溫文詒/ 鈴子/ 等,,臺北市政府客家事務委員會,,250,9786264101066,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012107272683058708005
10012119292683013623008,"不讀宋詞, 日子怎過得淋漓盡致: 北宋篇 (第2版)",鞠菟,,任性出版有限公司,2025-10-29,420,9786267505984,"道盡人生的綺麗與唏噓, 你一定也能吟唱幾句, 這是現代歌詞的靈感泉源。",中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012119292683013623008
10012127332683046021000,女兒紅 (創作40週年紀念版),簡媜,,印刻文學生活雜誌出版股份有限公司,2025-12-01,350,9789863878834,Daughter Red,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012127332683046021000
10012011042683020789001,儒林外史表與裡: 套用偽民間文學論述,陳大道,,五南圖書出版股份有限公司,2025-10-25,350,9786264237987,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012011042683020789001
10012107272683050396002,跳進海的記憶裡: 114年後山文學獎得獎作品專輯,林佩璇/ 總編輯,,國立臺東生活美學館,2025-12-01,350,9786263952782,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012107272683050396002
10012012142683026683006,中國經典名句引言大全 (中英對照),陳善偉,,書林出版有限公司,2025-10-24,600,9786267605288,A Dictionary of Chinese Popular Sayings and famous Quotes,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012012142683026683006
10012107272683069502005,文火慢燉 細寫人生: 第十四屆臺中文學獎得獎作品集,黃可偉/ 包文源/ 蔡崇智/ 黃郁軒/ 林韋彤/ 鄭委晉/ 陳湘予/ 陳麗娟/ 鄺介文/ 陳翔羚/ 賴俊儒/ 沈士閎/ 洪嘉璘/ 何君怡/ 潘柏霖/ 吳國華/ 江宇熙/ 余樂川/ 韓奕/ 李卓浩/ 等,,臺中市政府文化局,,360,9786264410182,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012107272683069502005
10012010162683063322005,科羅拉多答客問,劉再復,,天地圖書有限公司,2025-10-24,850,9789888550708,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012010162683063322005
10012014082683030027001,擁有過 就好: 告別青春的最後一封情書,黃山料,,三采文化股份有限公司,2025-12-01,420,9786263587922,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012014082683030027001
10012123802683023023003,回憶舒巷城,馬輝洪,,好年華,2025-10-24,880,9789888789283,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012123802683023023003
10012014082683030028008,擁有過 就好: 告別青春的最後一封情書 (限量親簽版),黃山料,,三采文化股份有限公司,2025-12-01,420,N/A,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012014082683030028008
10012010162683066062007,五史自傳 下,劉再復,,天地圖書有限公司,2025-10-24,890,9789888551606,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012010162683066062007
10012127332683047188009,微暈的樹林 (創作40週年紀念版),簡媜,,印刻文學生活雜誌出版股份有限公司,2025-12-01,370,9789863878841,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012127332683047188009
10012010162683066061000,五史自傳 上,劉再復,,天地圖書有限公司,2025-10-24,980,9789888551590,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012010162683066061000
10012127332683047187002,月娘照眠牀 (創作40週年紀念版),簡媜,,印刻文學生活雜誌出版股份有限公司,2025-12-01,390,9789863878827,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012127332683047187002
10012117792683016937003,中國文學史,葉龍/ 編; 錢穆/ 講述,,商務印書館（香港）有限公司,2025-10-17,580,9789620706868,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016937003
10012030392683047212001,到得了的地方,李鼎,,大塊文化出版股份有限公司,2025-12-01,550,9786264331234,臺北西城的故事和感動,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012030392683047212001
10012117792683016901004,阿Q生命中的六個瞬間: 紀念作為開端的辛亥革命,汪暉,,商務印書館（香港）有限公司,2025-10-17,530,9789620706813,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016901004
10012030392683039749003,"我死後, 也想變成藍色: 2019-2024詩與日誌 (首刷限量贈品版)",金其琪,,小寫創意有限公司,2025-11-30,359,N/A,Collecting Blue,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012030392683039749003
10012117792683016913007,許子東文集 第六卷: 小說香港,許子東,,商務印書館（香港）有限公司,2025-10-17,580,9789620747342,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016913007
10012202482683014736004,"青樓才子柳永, 多情只因太深情: 從紅塵詞客到千古詞宗, 柳三變把不合時宜活成了千古傳奇",沐雪兒,,千華駐科技出版有限公司,2025-10-15,399,9786264072489,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012202482683014736004
10012117792683016919009,此中三昧費思量: 李歐梵香港論集,李歐梵,,商務印書館（香港）有限公司,2025-10-17,760,9789620747328,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016919009
10012012032683005961002,寒山詩集,三聖二和,,華夏出版有限公司,2025-10-09,480,9786267519585,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012012032683005961002
10012117792683016910006,葉靈鳳百二年: 藏書票．日記本．文藝往事,吳邦謀,,商務印書館（香港）有限公司,2025-10-17,800,9789620747274,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016910006
10012012032683005965000,鄭板橋全集,鄭爕,,華夏出版有限公司,2025-10-09,580,9786267519981,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012012032683005965000
10012117792683016900007,許子東文集 第二卷: 細讀張愛玲 (張愛玲逝世三十週年紀念版),許子東,,商務印書館（香港）有限公司,2025-10-17,850,9789620747366,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016900007
10012011762682995458004,童蒙訓: 宋紹定二年李埴壽州刊本,呂本中,,世界書局股份有限公司,2025-10-07,560,9789570606683,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012011762682995458004
10012117792683016916008,許子東文集 第五卷: 為了忘卻的集體記憶 (增訂本),許子東,,商務印書館（香港）有限公司,2025-10-17,850,9789620747359,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016916008
10012202482683003250009,"詩如其人, 人即其詩: 孟浩然集: 襄陽故園、廬山香爐峰、吳越青山……從家鄉到江山, 他的足跡化作詩篇, 留下盛唐山水的清音",孟浩然; 阮堂明/ 李雲/ 解評,,複刻文化事業有限公司,2025-10-01,390,9786264282505,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012202482683003250009
10012117792683016915001,許子東文集 第四卷: 當代小說中的現代史,許子東,,商務印書館（香港）有限公司,2025-10-17,850,9789620706622,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016915001
10012117772683002995000,從古人詞語學文化常識 2: 一炷香到底有多久? (第3版),楊慶茹/ 等,,如果出版,2025-10-01,450,9786267752340,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117772683002995000
10012117792683016914004,許子東文集 第七卷: 許子東現代文學課 (增訂本),許子東,,商務印書館（香港）有限公司,2025-10-17,850,9789620747373,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016914004
10012020042683016237004,抽象的原則: 楊牧文學論輯,許又方/ 主編,,台灣學生書局有限公司,2025-10-01,500,9789571519692,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012020042683016237004
10012012142683047942007,一個七十年代青年回看搖滾樂,舒國治,,有鹿文化事業有限公司,2025-12-05,420,9786267603536,Looking Back at Rock: A Youth of the Seventies,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012012142683047942007
10012010162683047954000,唐宋類書徵引管子、論衡資料彙編 (合訂本),何志華/ 朱國藩,,香港中文大學,2025-10-01,1320,9789882373945,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012010162683047954000
10012117792683016911003,許子東文集 第九卷: 二十一世紀中國小說選讀,許子東,,商務印書館（香港）有限公司,2025-10-17,850,9789620747335,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016911003
10012122452683003040006,有意思的聊齋 當代大師馬瑞芳品讀聊齋志異套書: 鬼卷+狐卷+妖卷+神卷+人卷 (5冊合售),馬瑞芳,,漫遊者文化事業股份有限公司,2025-10-01,1900,9786264091466,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012122452683003040006
10012013192683044162002,食草家族 (諾貝爾獎新藏版),莫言,,麥田出版社,2025-12-04,450,9786263109988,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012013192683044162002
10012013192683041191005,刺與浪: 跨世代台灣同志散文讀本 (新版),楊佳嫻,,麥田出版社,2025-11-29,450,9786263109919,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012013192683041191005
10012117792683016899004,張愛玲在香港,吳邦謀,,商務印書館（香港）有限公司,2025-10-17,890,9789620747267,,中文書 > 文學 > 中國文學論集／經典作品,https://www.eslite.com/product/10012117792683016899004
10012117792683044225004,葉靈鳳文存 卷二: 霜紅室隨筆之歲月留情,葉靈鳳,,三聯書店（香港）有限公司,2025-11-28,760,9789620455919,,中文書 > 文學 > 中文現代文學,https://www.eslite.com/product/10012117792683044225004
