production_id,title,url,publisher,author,publish_date,category,record_date,translator,price,isbn,original_title,vice_category
14915524,銅匠的新娘02,https://www.sanmin.com.tw/product/index/014915524,尖端出版,namo,2025-10-14,中文書 > 書畫 > 西洋畫,,郭子菱,150,9786264341622,クプルムの花嫁,休閒生活
14916588,"獨佔接班人：His Love, His Redemption（全）",https://www.sanmin.com.tw/product/index/014916588,長鴻出版社,"吳十三-漫畫;
巧克科技新媒體-故事原作",2025-10-14,中文書 > 書畫 > 西洋畫,,,210,9786264305242,獨佔接班人：His Love,休閒生活
14877798,滿生，等一下！02【首刷限定版】,https://www.sanmin.com.tw/product/index/014877798,長鴻出版社,ゆずしを,2025-10-10,中文書 > 書畫 > 西洋畫,,夏瑜,220,4713006558722,,休閒生活
14877801,藥屋少女的呢喃～貓貓的後宮解謎手帳～19,https://www.sanmin.com.tw/product/index/014877801,長鴻出版社,"倉田三之路-作畫;
日向夏-原作;
篠冬子-角色原案",2025-10-10,中文書 > 書畫 > 西洋畫,,盧昀詩,130,9786264305297,,休閒生活
14877808,愛很沉重的騎士公爵想掠奪被流放千金的一切。01,https://www.sanmin.com.tw/product/index/014877808,長鴻出版社,海原 ゆた,2025-10-10,中文書 > 書畫 > 西洋畫,,曾紓宥,140,9786264304016,,休閒生活
14877799,怪獸8號15,https://www.sanmin.com.tw/product/index/014877799,長鴻出版社,松本直也,2025-10-10,中文書 > 書畫 > 西洋畫,,秦不虫,110,9786264305266,怪獣８号,休閒生活
14905450,我死前的百物語02,https://www.sanmin.com.tw/product/index/014905450,尖端出版,的野安志,2025-10-09,中文書 > 書畫 > 西洋畫,,,200,9786264343008,僕が死ぬだけの百物語,休閒生活
14876097,情繞柔指卻帶寒02,https://www.sanmin.com.tw/product/index/014876097,台灣角川,ウオズミアミ,2025-10-09,中文書 > 書畫 > 西洋畫,,陳家恩,140,9786264354554,冷たくて 柔らか (2),休閒生活
14905414,雙胞胎姐妹儲精桶（全）,https://www.sanmin.com.tw/product/index/014905414,尖端出版,NABURU,2025-10-08,中文書 > 書畫 > 西洋畫,,陳家恩,350,4717702299927,,休閒生活
14891722,啟示錄四騎士20,https://www.sanmin.com.tw/product/index/014891722,東立,鈴木央,2025-10-08,中文書 > 書畫 > 西洋畫,,林志昌,110,9786260248673,,休閒生活
14876946,膽大黨19,https://www.sanmin.com.tw/product/index/014876946,東立,龍 幸伸,2025-10-03,中文書 > 書畫 > 西洋畫,,蔡夢芳,110,9786260250140,,休閒生活
14842345,賽爾凡重生記01,https://www.sanmin.com.tw/product/index/014842345,尖端出版,濱田浩輔,2025-10-02,中文書 > 書畫 > 西洋畫,,御門幻流,220,9786264340861,レ・セルバン,休閒生活
14875640,在黎明之時牽起手(全),https://www.sanmin.com.tw/product/index/014875640,長鴻出版社,井ノ宮みや,2025-10-02,中文書 > 書畫 > 西洋畫,,HITOMI,160,9786264305228,夜明けに手をつなぐには,休閒生活
14877048,漫畫技法自學聖經,https://www.sanmin.com.tw/product/index/014877048,碁峰資訊,噠噠貓,2025-10-02,中文書 > 書畫 > 西洋畫,,,399,9786264250689,,休閒生活
14876898,女校之星04,https://www.sanmin.com.tw/product/index/014876898,東立,和山やま,2025-10-02,中文書 > 書畫 > 西洋畫,,翁蛉玲,140,9786260252632,,休閒生活
14877302,塔之迷宮02,https://www.sanmin.com.tw/product/index/014877302,台灣角川,貳瓶勉,2025-10-02,中文書 > 書畫 > 西洋畫,,彼明,140,9786264354561,タワーダンジョン (2),休閒生活
14842294,Lingering : フカヒレ畫集,https://www.sanmin.com.tw/product/index/014842294,北星出版社,フカヒレ,2025-10-01,中文書 > 書畫 > 西洋畫,,林芷柔,550,9786267722039,,休閒生活
14842293,如何描繪不同の迷你角色插畫姿勢集：基本篇,https://www.sanmin.com.tw/product/index/014842293,北星出版社,HOBBY JAPAN,2025-10-01,中文書 > 書畫 > 西洋畫,,薛安琪,380,9786267567609,,休閒生活
15146419,乖系列親子繪本套書：乖，該遷徙了+乖，該冬眠了(附說故事MP3，搭配「Youtor App」內含VRP虛擬點讀筆),https://www.sanmin.com.tw/product/index/015146419,不求人文化,"珊卓拉.馬克爾;
霍華德.麥克威廉",2025-12-31,中文書 > 親子共讀 > 兒童文學,,許皓WESLEY,640,4711378372366,,美國文學
15158794,來自天堂的訂單,https://www.sanmin.com.tw/product/index/015158794,桃市木博館,"海德薇-作;
南君-繪",2025-12-25,中文書 > 親子共讀 > 兒童文學,,,390,9786267608753,,親子共讀
15159253,愚蛋之愚子可貴也！,https://www.sanmin.com.tw/product/index/015159253,萬里機構-萬里書店,"愚太郎-著;
鯨魚-文字;
陳可可-插畫",2025-12-01,中文書 > 親子共讀 > 兒童文學,,,350,9789621476456,,兒童故事；兒童小說
15159375,這是書？還是飛機？,https://www.sanmin.com.tw/product/index/015159375,新雅文化,"麥克.漢森-著;
凱蒂.弗農-繪",2025-12-01,中文書 > 親子共讀 > 兒童文學,,荳子,350,9789620886911,Is It a Book or Is It a Plane?,美國文學
15159380,中國古代神探系列：洗冤大法醫宋慈,https://www.sanmin.com.tw/product/index/015159380,新雅文化,宋詒瑞,2025-12-01,中文書 > 親子共讀 > 兒童文學,,,350,9789620887345,,兒童故事；兒童小說
15159381,集合吧！農場瘋狂小戰士04：巨石大進擊,https://www.sanmin.com.tw/product/index/015159381,新雅文化,"關景峰-著;
K先生-繪",2025-12-01,中文書 > 親子共讀 > 兒童文學,,,310,9789620887376,,兒童故事；兒童小說
15159374,最完美的聖誕節,https://www.sanmin.com.tw/product/index/015159374,新雅文化,"海素爾.加德納-著;
妮吉.迪森-繪",2025-11-24,中文書 > 親子共讀 > 兒童文學,,CLEMENTINE YU,400,9789620886331,Penguin and Pup!The Perfect Christmas,特種文藝
15145507,咚咚鏘來矣(精裝繪本附光碟),https://www.sanmin.com.tw/product/index/015145507,金縣文化局,"馬筱鳳-文 ;
 許育榮-圖",2025-11-01,中文書 > 親子共讀 > 兒童文學,,,360,9786267590768,,親子共讀
15146429,2026試題大補帖【經濟學】（含經濟學概論、經濟學概要）(111～114年試題)測驗題型,https://www.sanmin.com.tw/product/index/015146429,大碩,"牧翰;
郭晉",2025-12-18,中文書 > 財經企管 > 商業財經 > 經濟 > 總論,,,580,9786264046008,,經濟學總論
15146483,2026試題大補帖【公共經濟學】(105～114年試題)申論題型,https://www.sanmin.com.tw/product/index/015146483,大碩,"王喆;
周詳;
牧翰;
張智凱;
楊莉",2025-12-18,中文書 > 財經企管 > 商業財經 > 經濟 > 總論,,,220,9786264045957,,經濟學總論
15060677,經濟學：探索生活經濟的新世界,https://www.sanmin.com.tw/product/index/015060677,東華書局,謝振環,2025-11-27,中文書 > 財經企管 > 商業財經 > 經濟 > 總論,,,450,9786267554319,,經濟學總論
15146435,2026台灣各產業景氣趨勢調查報告（POD）,https://www.sanmin.com.tw/product/index/015146435,台灣經濟研究院(產經中心),財團法人台灣經濟研究院(台經院),2025-12-01,中文書 > 財經企管 > 商業財經 > 經濟 > 經濟史地,,,6000,9789577931238,,中央機關
14915908,星座魔法美少女校園篇01：閃光燈下的危機,https://www.sanmin.com.tw/product/index/014915908,大邑文化,"禿頭女孩-作;
王廣嶼;
李貝貝-繪",2025-10-20,中文書 > 書畫 > 西洋畫,,,250,9786267586426,星座美少女奇幻物语系列1迷失镜头 写真诈骗篇,休閒生活
15145543,2025中小企業白皮書,https://www.sanmin.com.tw/product/index/015145543,經濟部中小及新創企業署,"王健全;
 黃勢璋;
 彭素玲;
 洪志銘;
 魏聰哲;
 蔡鳳凰;
 賴偉文;
 馮君強;
 林嘉慧;
 陳穎萱;
 楊于縈;
 邱文眞;
 吳彥寬;
 郭建良;
 陳伊柔著",2025-12-01,中文書 > 財經企管 > 商業財經 > 經濟 > 生產/企業/政策,,,500,9789865335311,,企業之結合
14936449,土地登記實務題型破解,https://www.sanmin.com.tw/product/index/014936449,學稔,王芷(王淑瑜),2025-10-20,中文書 > 財經企管 > 商業財經 > 經濟 > 土地問題,,,680,9786267758113,,土地制度；田制
15160862,勞資關係(含概要),https://www.sanmin.com.tw/product/index/015160862,千華,陳月娥,2025-12-25,中文書 > 財經企管 > 商業財經 > 經濟 > 勞工問題,,,730,9786264273893,,勞動關係；勞資協調
15144404,外勤速成總整理共同＋專業科目四合一速成,https://www.sanmin.com.tw/product/index/015144404,宏典文化,"邵之驊;
樂達;
羅然;
得勝;
嚴錚盛;
杰魯",2025-11-28,中文書 > 財經企管 > 商業財經 > 經濟 > 交通/運輸,,,650,9786267756683,,通信；郵政
15146427,2026試題大補帖【財政學】（含財政學概論、財政學概要）(110～114年試題)測驗題型,https://www.sanmin.com.tw/product/index/015146427,大碩,"牧翰;
張天啟",2025-12-19,中文書 > 財經企管 > 商業財經 > 財政 > 總論,,,560,9786264045971,,財政學總論
15146428,2026試題大補帖【財政學】（含財政學概論、財政學概要）(106～114年試題)申論題型,https://www.sanmin.com.tw/product/index/015146428,大碩,"牧翰;
張天啟",2025-12-18,中文書 > 財經企管 > 商業財經 > 財政 > 總論,,,420,9786264045988,,財政學總論
15146647,2026試題大補帖【經濟學】（含經濟學概論）(106～114年試題)申論題型,https://www.sanmin.com.tw/product/index/015146647,大碩,"牧翰;
楊莉",2025-12-18,中文書 > 財經企管 > 商業財經 > 財政 > 總論,,,220,9786264045926,,財政學總論
15142793,澳門現代金融法律體系及制度研究,https://www.sanmin.com.tw/product/index/015142793,元照,"沈雲樵-主編;
沈雲樵;
謝梓菁;
楊中碩;
王淼;
馮承臻;
鄺偉燕;
雷丹;
許茹英-作",2025-12-30,中文書 > 財經企管 > 商業財經 > 財政 > 貨幣/金融,,,600,9786263693814,,金融法規
15145772,貨幣銀行學（概要）最新重點整理,https://www.sanmin.com.tw/product/index/015145772,宏典文化,葉倫,2025-12-29,中文書 > 財經企管 > 商業財經 > 財政 > 貨幣/金融,,,720,9786267844007,,貨幣；金融
15146648,2026試題大補帖【貨幣銀行學】（含貨幣銀行學概要）(106～114年試題)申論題型,https://www.sanmin.com.tw/product/index/015146648,大碩,"王達昌;
林元;
周詳;
牧翰;
陳奕宇;
陳思穎;
張智凱;
楊莉",2025-12-19,中文書 > 財經企管 > 商業財經 > 財政 > 貨幣/金融,,,340,9786264045940,,貨幣；金融
15145770,銀行法（概要）最新重點整理,https://www.sanmin.com.tw/product/index/015145770,宏典文化,"林崇漢;
林彙桓-編著",2025-12-29,中文書 > 財經企管 > 商業財經 > 財政 > 銀行,,,500,9786267756737,,銀行與國家
15159250,一眼萬年：萍兒詩集,https://www.sanmin.com.tw/product/index/015159250,香港三聯書店,"萍兒-著;
林天行-繪",2025-12-01,中文書 > 文學作品 > 文學 > 中國文學 > 總論 > 詩,,,490,9789620458316,,詩別集
15182529,會計學（概要）&貨幣銀行學（概要）最新題庫解析,https://www.sanmin.com.tw/product/index/015182529,宏典文化,"宏典文化金融基測;
銀行招考對策研究小組編著",2025-12-01,中文書 > 財經企管 > 商業財經 > 會計,,,680,9786267844014,,會計
15060676,審計學,https://www.sanmin.com.tw/product/index/015060676,東華書局,李建然,2025-11-23,中文書 > 財經企管 > 商業財經 > 會計,,,980,9786267554302,,企業審計
15155222,大滿貫管理學X經濟學,https://www.sanmin.com.tw/product/index/015155222,一品文化,"蝦子維大力;
徐喬",2025-12-31,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 總論,,,780,9786269279593,,企業管理
15142102,企業管理（適用管理概論）,https://www.sanmin.com.tw/product/index/015142102,千華,陳金城,2025-12-25,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 總論,,,630,9786264273725,,企業管理
15160553,創業管理：微型創業與營運實務,https://www.sanmin.com.tw/product/index/015160553,全華圖書,"魯明德;
陳秀美",2025-12-30,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 管理理論,,,520,9786264014021,,管理理論；經營管理
15146783,職場文書攻略：一心四力‧UP職場軟實力,https://www.sanmin.com.tw/product/index/015146783,華泰,周春芳,2025-12-05,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 人事管理,,,550,9786267395660,,人事管理
15146782,組織行為學精華版,https://www.sanmin.com.tw/product/index/015146782,PEARSON,黃家齊,2025-12-15,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 事務管理,,,800,9786267395646,Robbins/Organizational Behavior 19e,事務管理
15160558,生產與作業管理,https://www.sanmin.com.tw/product/index/015160558,全華圖書,鄭榮郎,2025-12-29,中文書 > 財經企管 > 行銷企管 > 管理 > 企業管理 > 生產管理,,,640,9786264015929,,生產管理
15108584,氣味，你的隱形簽名：從建立氣味人格、調香模組化，到嗅覺行銷與打造品牌資產,https://www.sanmin.com.tw/product/index/015108584,一品文化,"鄭圭雯;
陳宥辰;
喬翊綵",2025-12-31,中文書 > 財經企管 > 行銷企管 > 管理 > 行銷管理 > 品牌,,,520,9786269279562,,商品
15159401,臺南商業文書：金義興號01 (一九○七～一九一五)(精),https://www.sanmin.com.tw/product/index/015159401,中研院-臺史所,林玉茹主編,2025-12-01,中文書 > 財經企管 > 行銷企管 > 經營 > 總論,,,900,9786267341896,,中央機關
15146716,永續工程與管理,https://www.sanmin.com.tw/product/index/015146716,前程文化〈前程企管〉,中國工業工程學會-編著,2025-12-01,中文書 > 財經企管 > 行銷企管 > 經營 > 總論,,,650,9786269262618,,商學總論
15160554,基金管理：從0開始學基金-理論實務全方位指南,https://www.sanmin.com.tw/product/index/015160554,全華圖書,李顯儀,2025-12-29,中文書 > 財經企管 > 投資理財 > 投資/證券,,,450,9786264015080,,投資與證券
15155144,生日快樂,https://www.sanmin.com.tw/product/index/015155144,維京國際,白希那,2025-12-15,中文書 > 文學作品 > 文學 > 東方文學 > 總論,,蘇懿禎,450,9789864406036,해피버쓰데이,東方文學總論
15146422,2026試題大補帖【稅務法規（含稅務法規概要）】(106～114年試題)申論題型,https://www.sanmin.com.tw/product/index/015146422,大碩,"何菲;
張天啟",2025-12-18,中文書 > 財經企管 > 投資理財 > 賦稅,,,460,9786264044639,,租稅
15146423,2026試題大補帖【稅務法規（含稅務法規概要）】(110～114年試題)測驗題型,https://www.sanmin.com.tw/product/index/015146423,大碩,何菲,2025-12-18,中文書 > 財經企管 > 投資理財 > 賦稅,,,580,9786264044660,,租稅
15145544,所得稅法令彙編（114年版）(精),https://www.sanmin.com.tw/product/index/015145544,財政部,財政部法制處,2025-12-01,中文書 > 財經企管 > 投資理財 > 賦稅,,,550,9789865445713,,直接稅
15146243,營業稅證券交易稅期貨交易稅法令彙編（114年版）,https://www.sanmin.com.tw/product/index/015146243,財政部,財政部法制處-編纂,2025-12-01,中文書 > 財經企管 > 投資理財 > 賦稅,,,480,9789865445706,,營業稅
15039089,部首即查國語辭典（25K）,https://www.sanmin.com.tw/product/index/015039089,世一,世一文化字典編輯群,2025-11-26,中文書 > 語言學習 > 總論 > 中文字典,,,520,4719742186021,,字典；詞典
15039090,多功能國語辭典,https://www.sanmin.com.tw/product/index/015039090,世一,世一文化字典編輯群,2025-11-26,中文書 > 語言學習 > 總論 > 中文字典,,,520,4719742186649,,字典；詞典
15112002,反正我就是大野狼：村上春樹作品插畫家．佐佐木牧，出版50年經典繪本！,https://www.sanmin.com.tw/product/index/015112002,悅知,佐佐木牧,2025-12-31,中文書 > 文學作品 > 文學 > 東方文學 > 日本文學,,李彥樺,399,9786267721636,やっぱり おおかみ,特種文學
15142060,鬼燈君的妖怪偵探團01+02套書(二冊)首刷限量贈「影子人妖怪˙透卡書籤）：《鬼燈君的妖怪偵探團01：看得見妖怪的轉學生》、《鬼燈君的妖怪偵探團02：妖怪在我同學的身體裡》,https://www.sanmin.com.tw/product/index/015142060,小漫遊文化,"富安陽子-著;
小松良佳-繪",2025-12-31,中文書 > 文學作品 > 文學 > 東方文學 > 日本文學,,游韻馨,700,2715202201251,オバケが見える転校生! (ホオズキくんのオバケ事件簿 1)、オバケはあの子の中にいる! (ホオズキくんのオバケ事件簿 2),特種文學
15142097,鬼燈君的妖怪偵探團01：看得見妖怪的轉學生,https://www.sanmin.com.tw/product/index/015142097,小漫遊文化,"富安陽子-著;
小松良佳-繪",2025-12-31,中文書 > 文學作品 > 文學 > 東方文學 > 日本文學,,游韻馨,350,9786267712887,オバケが見える転校生! (ホオズキくんのオバケ事件簿 1),特種文學
15142098,鬼燈君的妖怪偵探團02：妖怪在我同學的身體,https://www.sanmin.com.tw/product/index/015142098,小漫遊文化,"富安陽子-著;
小松良佳-繪",2025-12-31,中文書 > 文學作品 > 文學 > 東方文學 > 日本文學,,游韻馨,350,9786267712900,オバケはあの子の中にいる! (ホオズキくんのオバケ事件簿 2),特種文學
15039720,英語易混淆字速查辭典,https://www.sanmin.com.tw/product/index/015039720,晨星,黃百隆,2025-12-01,中文書 > 語言學習 > 總論 > 英文字典,,林家羽,480,9786264201667,,英語
15125486,小學生成語辭典,https://www.sanmin.com.tw/product/index/015125486,五南圖書出版,五南辭書編輯小組,2025-12-28,中文書 > 語言學習 > 總論 > 成語字典,,,450,9786264239851,,字典；詞典
15040636,中華成語學習詞典,https://www.sanmin.com.tw/product/index/015040636,中華教育,中華書局教育編輯部,2025-11-01,中文書 > 語言學習 > 總論 > 成語字典,,,670,9789888913893,,字典；詞典
14950416,中國經典名句引言大全（中英對照）,https://www.sanmin.com.tw/product/index/014950416,書林,陳善偉-編,2025-10-24,中文書 > 語言學習 > 總論 > 成語字典,,,600,9786267605288,,字典；詞典
15155143,如何製作魔法糖果？,https://www.sanmin.com.tw/product/index/015155143,維京國際,白希那,2025-12-15,中文書 > 文學作品 > 文學 > 東方文學 > 韓國文學,,蘇懿禎,400,9789864405763,알사탕 제조법,韓國文學
15159376,Bling Bling 松鼠特攻隊01：亂糟糟的熊老伯,https://www.sanmin.com.tw/product/index/015159376,新雅文化,文寀賓,2025-10-01,中文書 > 文學作品 > 文學 > 東方文學 > 韓國文學,,何莉莉,350,9789620886928,청소 특공대 다람단 1,特種文學
15185243,臺灣新詩史論,https://www.sanmin.com.tw/product/index/015185243,萬卷樓,蕭蕭 著,2025-12-31,中文書 > 文學作品 > 文學 > 東方文學 > 遠東各地文學,,,1200,9786263863651,,臺灣文學
15158835,快樂蝴蝶,https://www.sanmin.com.tw/product/index/015158835,致良,歐宗智,2025-12-26,中文書 > 文學作品 > 文學 > 東方文學 > 遠東各地文學,,,420,9786267392867,,散文
15109896,撞鬼後她成功脫單了(新修版),https://www.sanmin.com.tw/product/index/015109896,花園文化,明星,2025-12-24,中文書 > 文學作品 > 文學 > 東方文學 > 遠東各地文學,,,340,9786269290000,,小說
15109897,琉璃師的非賣品(新修版),https://www.sanmin.com.tw/product/index/015109897,藍海製作,七巧,2025-12-24,中文書 > 文學作品 > 文學 > 東方文學 > 遠東各地文學,,,320,9786269290031,,小說
15160759,2024臺灣文學年鑑,https://www.sanmin.com.tw/product/index/015160759,國立臺灣文學館,陳瑩芳總編輯,2025-12-01,中文書 > 文學作品 > 文學 > 東方文學 > 遠東各地文學,,,450,9786263952843,,中央機關
15159406,女書•田野•生命敘說：最後一代女書自然傳人何豔新,https://www.sanmin.com.tw/product/index/015159406,中研院-民族學研究所,劉斐玟,2025-12-01,中文書 > 語言學習 > 中文 > 文字學,,,450,9786267341988,Nüshu,中央機關
15160412,《中國文字》二○二五年冬季號（總第十四期）,https://www.sanmin.com.tw/product/index/015160412,萬卷樓,《中國文字》編輯委員會-主編,2025-12-01,中文書 > 語言學習 > 中文 > 文字學,,,420,9786665343140,,文字
15164610,閩南─西班牙歷史文獻叢刊七：生理人語法,https://www.sanmin.com.tw/product/index/015164610,清大,"李毓中;
陳宗仁;
韓可龍;
石文誠;
吳昕泉;
林姿恩-主編",2025-12-31,中文書 > 語言學習 > 中文 > 方言,,,1500,9786269256426,Hokkien Spanish Historical Document Series VII,大學出版品
15159377,魔女沫沫的另類修行13（最終回）：秘密身世,https://www.sanmin.com.tw/product/index/015159377,新雅文化,"蘇飛-著;
玉子燒-繪",2025-11-01,中文書 > 文學作品 > 文學 > 東方文學 > 東南亞各國文學,,,340,9789620887048,,馬來文學
15160788,台灣文學的天光：閱讀鍾肇政文學 重探龍潭文化之路,https://www.sanmin.com.tw/product/index/015160788,桃園市政府客家事務局,"鍾延威;
張良澤;
彭瑞金;
朱宥勳;
張鴻宇;
呂函螢;
蔡濟民;
林正尉;
吳振廷;
黃子翎;
謝名恒 (依文章出現順序排序)",2025-10-01,中文書 > 文學作品 > 文學 > 西洋文學 > 英國文學,,,450,9789869872560,,總集
15146438,連美國小學生都在用的MIND MAP英文心智圖學習法(附「Youtor App」內含VRP虛擬點讀筆),https://www.sanmin.com.tw/product/index/015146438,懶鬼子,"Michael Coughlin;
Raymond Tsai-著;
Bonjour小姐-繪",2025-12-31,中文書 > 語言學習 > 英文 > 單字,,,449,9789864072651,,英語
15064982,英語單字最強記憶法 字首、字根、字尾+LiveABC智慧藍牙點讀筆16G,https://www.sanmin.com.tw/product/index/015064982,希伯崙,希伯崙編輯團隊,2025-12-10,中文書 > 語言學習 > 英文 > 單字,,,2790,9786660313261,,
15023612,全民英檢中級關鍵文法（18個全民英檢中級必考文法）,https://www.sanmin.com.tw/product/index/015023612,師德文教,馮景照,2025-11-28,中文書 > 語言學習 > 英文 > 文法,,,389,9786267114841,,英語
15146440,英文手帳x原子習慣=每天進步1%，啓動你365 天的英文進化論！(附「Youtor App」內含VRP虛擬點讀筆),https://www.sanmin.com.tw/product/index/015146440,懶鬼子,Dr. Jason,2025-12-31,中文書 > 語言學習 > 英文 > 讀本,,,399,9789864072675,,英語
14964026,現代台語漢羅語詞對照紙面,https://www.sanmin.com.tw/product/index/014964026,台灣聖經公會,,2025-10-01,中文書 > 語言學習 > 其他東方語言,,,500,9786267223291,,臺語
14890820,每天讀一點德文：何日是歸年－81封戰俘舊信中的德國往事,https://www.sanmin.com.tw/product/index/014890820,瑞蘭國際,沈忠鍇,2025-10-03,中文書 > 語言學習 > 其他西方語言,,,680,9786267629925,,德語
15182473,温隆信第三號弦樂四重奏（1990年至1991年）,https://www.sanmin.com.tw/product/index/015182473,國立傳統藝術中心,"曾子嘉;
張譽馨-撰稿;
賴世哲-主編",2025-12-01,中文書 > 藝術設計 > 音樂 > 合奏/樂團,,,800,9786263952522,Wen Loong-Hsing string quartet no.3(1990-1991),中央機關
15182477,沈錦堂水調歌頭：長笛、單簧管、法國號、打擊、人聲、小提琴及大提琴（2002年）,https://www.sanmin.com.tw/product/index/015182477,國立傳統藝術中心,"吳婉君;
張譽馨-撰稿;
賴世哲-主編",2025-12-01,中文書 > 藝術設計 > 音樂 > 合奏/樂團,,,300,9786263952621,Shen Ching-Tang prelude to the melody of water: for flute,中央機關
15182475,徐松榮三首小提琴奏鳴曲作品第47號、第60號、第65號 小提琴與鋼琴（1978年至1980年）,https://www.sanmin.com.tw/product/index/015182475,國立傳統藝術中心,"吳婉君;
張譽雜-撰稿;
賴世哲-主編",2025-12-01,中文書 > 藝術設計 > 音樂 > 弦樂,,,800,9786263952546,Hsu Sung-Jung3 violin sonatas op. 47,中央機關
15182474,潘皇龍遣懷長笛與鋼琴二重奏(1975年),https://www.sanmin.com.tw/product/index/015182474,國立傳統藝術中心,"潘皇龍;
楊嘉維;
邱鈺珊-撰稿;
賴世哲-主編",2025-12-01,中文書 > 藝術設計 > 音樂 > 管樂/簧樂,,,300,9786263952539,Pan Hwang-Long tsien huai duet for flute and piano(1975),中央機關
15182476,賴德和閒情二章木管重奏（1967年至1971年）,https://www.sanmin.com.tw/product/index/015182476,國立傳統藝術中心,"曾子嘉;
林嘉瑋-撰稿;
賴世哲-主編",2025-12-01,中文書 > 藝術設計 > 音樂 > 管樂/簧樂,,,300,9786263952614,Lai Deh-Ho leisure for woodwind ensemble(1967-1971),中央機關
15144479,古琴藝術（斲琴技藝）,https://www.sanmin.com.tw/product/index/015144479,香港中華書局,"黃良喜編;
蔡昌壽斲琴學會-策劃",2025-12-01,中文書 > 藝術設計 > 音樂 > 機械樂/打擊樂,,,1210,9789888958061,,彈撥樂
15182478,鄉愁．流轉與禁聲噤語：1930–1980年代國臺語流行歌曲特展專刊,https://www.sanmin.com.tw/product/index/015182478,國立傳統藝術中心,徐玫玲,2025-10-01,中文書 > 藝術設計 > 音樂 > 總論,,,300,9786263952652,,中央機關
15158788,馮沃爾夫的花園堡壘,https://www.sanmin.com.tw/product/index/015158788,高市美術館,"黃伊涵;
崔綵珊;
林莛容;
波比.戴維斯(Poppy Davis)-執行編輯;
崔綵珊;
黃伊涵;
金恬綺;
張瑜真;
楊詠如;
吳慧芳;
林莛容;
李明軒;
黃日涵;
波比.戴維斯(Poppy Davis)-著",2025-11-01,中文書 > 藝術設計 > 書畫 > 各種畫,,韞藝術工作室;黃亮融,1100,9786267267950,Von Wolfe,地方政府
14905452,滿洲鴉片小隊14,https://www.sanmin.com.tw/product/index/014905452,尖端出版,"門馬司-作;
鹿子-繪",2025-10-09,中文書 > 藝術設計 > 書畫 > 西洋畫,,,200,9786264343046,満州アヘンスクワッド,休閒生活
14842346,這個世界值得為之奮鬥01,https://www.sanmin.com.tw/product/index/014842346,尖端出版,兒玉八海,2025-10-01,中文書 > 藝術設計 > 書畫 > 西洋畫,,潘琳芸,140,9786264342421,この世は戦う価値がある,休閒生活
15145508,守、破、離：魯朴書藝展,https://www.sanmin.com.tw/product/index/015145508,桃園市立美術館,"林詠能-主編;
魯朴-著",2025-12-01,中文書 > 藝術設計 > 書畫 > 法帖,,,800,9786267608678,,單帖
15182857,陳素民、李佩道母女書畫集,https://www.sanmin.com.tw/product/index/015182857,樂山居畫室,"陳素民;
李佩道",2025-12-01,中文書 > 藝術設計 > 書畫 > 書畫目,,,800,9789572885536,,書畫叢譜
15163158,惠松樓珍藏書畫選（圖版上下冊、解說冊）,https://www.sanmin.com.tw/product/index/015163158,石頭,"石守謙;
何傳馨;
張洪(Arnold Chang);
史耀華(Joseph Scheier-Dolberg);
高明一;
陳韻如;
劉晞儀;
蔡星儀",2025-10-01,中文書 > 藝術設計 > 書畫 > 書畫目,,,8000,9789866660559,,中國書畫
15159399,2025臺灣工藝季成果專輯(精),https://www.sanmin.com.tw/product/index/015159399,臺灣工藝研究發展中心,許峰旗主編,2025-12-01,中文書 > 藝術設計 > 應用美術 > 圖案/裝飾,,,500,9786263952959,,中央機關
15007485,旅遊味廈門,https://www.sanmin.com.tw/product/index/015007485,捷沛實業有限公司,捷沛實業有限公司編輯部,2025-12-01,中文書 > 休閒生活 > 觀光旅遊 > 中國大陸/港澳 > 華南地區,,,120,9786269868889,,社會人文
14935695,大阪喫茶記事：全日本最愛喝咖啡的城市，充滿活力的歇腳處,https://www.sanmin.com.tw/product/index/014935695,日出出版,田中慶一,2025-11-03,中文書 > 休閒生活 > 觀光旅遊 > 亞洲 > 日本,,張嘉芬.邱香凝,620,9786267714645,大阪喫茶店クロニクル,茶館；咖啡廳
15144484,護法運動史【增訂版】,https://www.sanmin.com.tw/product/index/015144484,香港中華書局,莫世祥,2025-12-01,中文書 > 社會人文 > 總論 > 中國歷史 > 總論 > 現代/民國史,,,850,9789888958153,,北洋軍閥掌權
15144483,何以中國：公元前2000年的中原圖景,https://www.sanmin.com.tw/product/index/015144483,香港中華書局,許宏,2025-12-01,中文書 > 社會人文 > 總論 > 中國歷史 > 中國文化史 > 先秦文化史,,,580,9789888958146,,先秦文化史
15146869,叮叮咚咚音樂會：童謠合唱團,https://www.sanmin.com.tw/product/index/015146869,禾流文創,Sam Taplin,2025-11-01,中文書 > 休閒生活 > 居家生活 > 育兒,,陳泳劭,600,9786267482834,,教養
